bic	namep	rgn	ind	tnp	nnp	adr	prntbic	datein	pttype	srvcs	xchtype	uid	participantstatus	regn	cntrcd	account	regulationaccounttype	ck	accountcbrbic	accountstatus	englname	swbic	defaultswbic
044525656	Филиал АО "ГЕНБАНК" в г. Москве	45	109544	г	Москва	улица Малая Андроньевская, дом 20/8, строение 1-1А	043510123	2016-01-28	30	3	1	4525656000	PSAC	2490/4	RU	30101810845250000656	CRSA	76	044525000	ACAC			
044525675	АКБ "Держава" ПАО	45	119435	г	Москва	Большой Саввинский переулок, дом 2, строение 9		2016-06-07	20	5	1	4525675000	PSAC	2738	RU	30101810745250000675	CRSA	79	044525000	ACAC	DERZHAVA PJSCB	DERZRUMMXXX	1
044525666	ПАО "РосДорБанк"	45	115093	г	Москва	ул. Дубининская, д. 86		2016-06-03	20	5	1	4525666000	PSAC	1573	RU	30101810945250000666	CRSA	40	044525000	ACAC	ROSDORBANK	ROSORUMMXXX	1
044525473	Банк Глобус (АО)	45	115184	г	Москва	ул. Бахрушина, д. 10, стр. 1		2015-09-08	20	3	1	4525473000	PSAC	2438	RU	30101810345250000473	CRSA	16	044525000	ACAC	"Bank Globus" (Joint Stock Company) (Bank Globus JSC)	GCOJRUM1XXX	1
046579100	УФК по Свердловской области	65	620142	г	Екатеринбург	ул Фурманова, 34		2013-02-11	52	1	1	6579002023	PSAC		RU	40116810100000010001	TRSA	99	046579002	ACAC			
044525077	ООО НКО "Твои платежи"	45	119002	г	Москва	ул. Арбат, д. 10		2016-04-26	20	3	1	4525077000	PSAC	3518-К	RU	30103810545250000077	CRSA	11	044525000	ACAC			
047308001	ОТДЕЛЕНИЕ УЛЬЯНОВСК БАНКА РОССИИ	73	432011	г	Ульяновск	ул Красноармейская, 2	042202001	1994-01-20	12	3	1	7308001000	PSAC										
000396186	Отдел N 14 УФК по Краснодарскому краю	03	354024	г	Сочи	Курортный пр-т, 108/6		2013-02-22	52	3	1	0396000186	PSAC		RU	40116810903960010002	TRSA	48	040396000	ACAC			
044525265	Эс-Би-Ай Банк ООО	45	125315	г	Москва	Ленинградский проспект, дом 72, корпус 3		2015-09-15	20	5	1	4525265000	PSAC	3185	RU	30101810045250000265	CRSA	69	044525000	ACAC	SBI Bank Limited Liability Company (SBI Bank LLC)	OBIBRUMMXXX	1
044525626	КУ КБ "ИНТЕРКОММЕРЦ" (ООО) - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2015-08-27	90	1	0	4525626000	PSAC	1657	RU	30101810545250000626	CRSA	87	044525000	ACAC			
044525946	КУ ПАО АКБ "БАЛТИКА" - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2015-09-15	90	1	0	4525946000	PSAC	967	RU	30101810445250000946	CRSA	92	044525000	ACAC			
044525060	ВЭБ.РФ	45	125009	г	Москва	вн. тер. г. муниципальный округ Арбат, ул. Воздвиженка, д. 10		2000-06-27	20	3	1	4525060000	PSAC	964	RU	30101810500000000060	CRSA	07	044525000	ACAC	VEB.RF	BFEARUMMXXX	1
010051191	УФК по Донецкой Народной Республике	00	83086	г	Донецк	ул. Артема, д.38		2023-02-16	52	1	1	0051002191	PSAC		RU	40116810245376614018	TRSA	45	040051002	ACAC			
044525222	ИНГ БАНК (ЕВРАЗИЯ) АО	45	127473	г	Москва	улица Краснопролетарская, дом 36		1998-03-25	20	3	1	4525222000	PSAC	2495	RU	30101810500000000222	CRSA	20	044525000	ACAC	ING BANK (EURASIA) JSC	INGBRUMMXXX	1
044525229	ООО КБ "АРЕСБАНК"	45	123112	г	Москва	улица Тестовская, дом 10		2016-06-01	20	5	1	4525229000	PSAC	2914	RU	30101810845250000229	CRSA	10	044525000	ACAC	ARESBANK	ARESRUMMXXX	1
044525250	КУ БАНК "ВПБ" (АО) - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2015-08-28	90	1	0	4525250000	PSAC	3065	RU	30101810445250000250	CRSA	11	044525000	ACAC			
044525286	КУ ОАО КБ "МВКБ" - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2015-09-03	90	1	0	4525286000	PSAC	2863	RU	30101810545250000286	CRSA	19	044525000	ACAC			
044525188	КУ КБ "ДС-БАНК" (ООО)	45	109544	г	Москва	ул Рогожский Вал, 6, к 2		2015-09-24	90	1	0	4525188000	PSAC	3439	RU	30101810245250000188	CRSA	94	044525000	ACAC			
043207777	ООО НКО "Тайдон"	32	650070	г	Кемерово	Молодежный пр-т, 5		2022-11-22	20	3	1	3207777000	PSAC	2085-Д	RU	30124810445373207777	CRSA	43	043207001	ACAC			
044371001	ОТДЕЛЕНИЕ ЛУГАНСК БАНКА РОССИИ	43	291001	г	Луганск	ул. Шевченко Т. Г., д. 1	040349001	2022-12-07	12	3	1	4371001000	PSAC										
044525186	ПАО "СПБ Банк"	45	127006	г	Москва	улица Долгоруковская, дом 38, строение 1		2003-06-02	20	3	1	4525186000	PSAC	435	RU	30101810400000000186	CRSA	12	044525000	ACAC	PJSC SPB BANK	RTSBRUMMXXX	1
044525922	АО "Банк Интеза"	45	101000	г	Москва	Петроверигский пер., д.2		2000-06-06	20	5	1	4525922000	PSAC	2216	RU	30101810800000000922	CRSA	46	044525000	ACAC	BANCA INTESA	KMBBRUMMXXX	1
245010945	Госкорпорация "Росатом"	45	119017	г	Москва	ул. Большая Ордынка, д. 24		2015-09-24	99	3	1	4525000010	PSAC		RU	40503810845250001010	BANA	02	044525000	ACAC			
100070024	ЗАО "Спитамен Банк"	00	734064	город	Душанбе	ул. Шамси, 4		2023-07-11	71	6	0	1000000024	PSAC		TJ								
044525911	АО "ГУТА-БАНК"	45	107078	г	Москва	Орликов пер., д.5, стр.3		2016-05-19	20	5	1	4525911000	PSAC	256	RU	30101810645250000911	CRSA	09	044525000	ACAC	JOINT STOCK COMPANY `GUTA-BANK`	TJSBRUMMXXX	1
048080100	УФК по Республике Башкортостан	80	450076	г	Уфа	ул Гоголя, 62		2013-04-18	52	3	1	8080002939	PSAC		RU	40116810300000010001	TRSA	99	048080002	ACAC			
044525102	АО "Денизбанк Москва"	45	123022	г	Москва	ул.2-ая Звенигородская, д.13, стр.42		1998-06-24	20	3	1	4525102000	PSAC	3330	RU	30101810400000000102	CRSA	34	044525000	ACAC	DENIZBANK MOSCOW JSC	IKBARUMMXXX	1
044525134	ООО "Первый Клиентский Банк"	45	115280	г	Москва	улица Ленинская Слобода, дом 19, строение 1		2016-05-18	20	3	1	4525134000	PSAC	3436	RU	30101810545250000134	CRSA	08	044525000	ACAC	PERVIY KLIENTSKIY BANK	FCBRRUMMXXX	1
044525108	АО "МСП Банк"	45	115035	г	Москва	улица Садовническая, дом 79		1999-07-14	20	5	1	4525108000	PSAC	3340	RU	30101810200000000108	CRSA	53	044525000	ACAC	JSC RUSSIAN BANK FOR SMALL AND MEDIUM ENTERPRISES SUPPORT	RUDVRUMMXXX	1
044525107	АО "Мидзухо Банк (Москва)"	45	115035	г	Москва	Овчинниковская набережная, дом 20, строение 1, 5 этаж		1999-05-17	20	3	1	4525107000	PSAC	3337	RU	30101810900000000107	CRSA	39	044525000	ACAC	AO MIZUHO BANK (MOSCOW)	MHCCRUMMXXX	1
044525549	КУ АКБ "ФИНПРОМБАНК" (ПАО) - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2015-09-10	90	1	0	4525549000	PSAC	2157	RU	30101810745250000549	CRSA	15	044525000	ACAC			
044525368	КУ ОАО "ПРБ" - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2016-05-19	90	1	0	4525368000	PSAC	1730	RU	30101810845250000368	CRSA	96	044525000	ACAC			
044525378	КУ ООО КБ "ОПМ-БАНК" - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2015-09-08	90	1	0	4525378000	PSAC	2734	RU	30101810945250000378	CRSA	60	044525000	ACAC			
044525375	КУ БАНК "СОФРИНО" (ЗАО) - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2008-03-20	90	1	0	4525375000	PSAC	2972	RU	30101810800000000375	CRSA	53	044525000	ACAC			
044525881	КБ "Крокус-Банк" (ООО)	46	143401	г	Красногорск	улица Международная, дом 18		2015-09-15	20	5	1	4525881000	PSAC	2682	RU	30101810445250000881	CRSA	79	044525000	ACAC	CROCUSBANK	CROKRUMMXXX	1
046490002	ПУ БАНКА РОССИИ КРАСНОАРМЕЙСКОЕ	64	693020	г	Южно-Сахалинск	Коммунистический проспект, д.47	040507001	2022-12-20	40	1	1	6490002000	PSAC										
044525488	ООО "Унифондбанк"	45	127473	г	Москва	1-й Волконский переулок, д. 13		2016-05-30	20	3	1	4525488000	PSAC	3416	RU	30101810945250000488	CRSA	82	044525000	ACAC	UNIVERSAL STOCK BANK LTD	UNSKRUMMXXX	1
044785102	УФК по Мурманской области	47	183010	г	Мурманск	пр-т Кирова, 14/2		2015-11-20	52	3	1	4785002001	PSAC		RU	40116810547850010022	TRSA	99	044785002	ACAC			
044525520	Московский филиал Таврического Банка (АО)	45	129090	г	Москва	ул. Щепкина, д. 29	044030877	2016-05-18	30	3	1	4525520000	PSAC	2304/5	RU	30101810845250000520	CRSA	10	044525000	ACAC			
044525514	АО АКБ "ЦентроКредит"	45	119017	г	Москва	ул. Пятницкая, д. 31/2, стр. 1		2003-10-24	20	5	1	4525514000	PSAC	121	RU	30101810700000000514	CRSA	80	044525000	ACAC	CENTROKREDIT BANK	CKBBRUMMXXX	1
044525362	Межгосударственный банк	45	115162	г	Москва	ул. Шухова, д. 15		2000-10-19	20	5	1	4525362000	PSAC	2639-МГ	RU	30101810800000000362	CRSA	31	044525000	ACAC	INTERSTATE BANK	INEARUMMXXX	1
044525505	НКО АО НРД	45	105066	г	Москва	улица Спартаковская, дом 12		2016-05-27	20	5	1	4525505000	PSAC	3294	RU	30105810345250000505	CRSA	90	044525000	ACAC	NATIONAL SETTLEMENT DEPOSITORY	MICURUMMXXX	1
000825040	УФК по Хабаровскому краю	08	680000	г	Хабаровск	ул Дзержинского, 41		2013-03-04	52	3	1	0825000040	PSAC		RU	40116810408250010013	TRSA	60	040825000	ACAC			
044681102	УФК по Московской области	46	115114	г	Москва	ул Дербеневская, 5		2013-04-22	52	3	1	4681002001	PSAC		RU	40116810600000010054	TRSA	99	044681002	ACAC			
044595002	Оператор платформы цифрового рубля	45	107016	г	Москва 701	вн.тер.г. муниципальный округ Мещанский, ул Неглинная, д.12, к. В	044537002	2024-12-28	15	3	0	4595002000	PSAC			30000810945950000002	CBDC	57	044595002	ACAC			
041909644	ВОЛОГОДСКОЕ ОТДЕЛЕНИЕ N8638 ПАО СБЕРБАНК	19	160000	г	Вологда	ул Предтеченская, 33	044525225	1992-10-30	30	3	1	1909644000	PSAC	1481/297	RU	30101810900000000644	CRSA	53	041909001	ACAC			
044030704	Ф. ОПЕРУ БАНКА ВТБ (ПАО) В САНКТ-ПЕТЕРБУРГЕ	40	191144	г	Санкт-Петербург	Дегтярный переулок, д. 11, лит.А	044525187	2011-04-01	30	3	1	4030704000	PSAC	1000/74	RU	30101810200000000704	CRSA	05	044030001	ACAC	VTB Bank (PJSC)	VTBRRUM2NWR	1
044525576	Ф-л Банка "ТРАСТ" (ПАО) в г. Москва	45	109456	г	Москва	проезд 1-й Вешняковский, д. 1, стр. 8.	044525635	2016-04-28	30	3	1	4525576000	PSAC	3279/45	RU	30101810145250000576	CRSA	35	044525000	ACAC	NATIONAL BANK TRUST	NBTRRUMMMOS	1
048073948	БАШКИРСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА	80	450000	г	Уфа	ул Кирова, 27	044525545	2013-09-02	30	3	1	8073948000	PSAC	1/11	RU	30101810980730000948	CRSA	22	048073001	ACAC			
044371902	УФК по Луганской Народной Республике	43	291001	г	Луганск	ул. Луначарского, д. 93		2024-11-02	52	3	1	4371001101	PSAC		RU	40116810745370000032	TRSA	26	044371001	ACAC			
044206604	ЛИПЕЦКОЕ ОТДЕЛЕНИЕ N8593 ПАО СБЕРБАНК	42	398910	г	Липецк	ул Первомайская, 2	044525225	2001-01-03	30	3	1	4206604000	PSAC	1481/782	RU	30101810800000000604	CRSA	07	044206001	ACAC			
044030710	СЕВЕРО-ЗАПАДНЫЙ ФИЛИАЛ АО "БАНК ИНТЕЗА"	40	191014	г	Санкт-Петербург	Литейный пр-т, 57 лит Б пом. 13Н, 21 Н	044525922	2000-10-30	30	3	1	4030710000	PSAC	2216/2	RU	30101810100000000710	CRSA	83	044030001	ACAC			
044525782	ООО "Банк РСИ"	45	115184	г	Москва	ул. Малая Ордынка, д. 35, строение 1, подъезд 2		2016-06-16	20	5	1	4525782000	PSAC	3415	RU	30101810845250000782	CRSA	43	044525000	ACAC	'BANK RSI' LTD.	RSIRRUM1XXX	1
043083002	ПУ БАНКА РОССИИ ЯКОРНОЕ	30	683031	г	Петропавловск-Камчатский	проспект Карла Маркса, 29/2	040507001	1994-01-20	40	3	1	3083002000	PSAC										
019401100	УФК по Удмуртской Республике	94	426077	г	Ижевск	ул Карла Либкнехта, 8		2021-01-05	52	3	1	9401001100	PSAC		RU	40102810545370000081	UTRA	17	049401001	ACAC			
040173604	АЛТАЙСКОЕ ОТДЕЛЕНИЕ N8644 ПАО СБЕРБАНК	01	656038	г	Барнаул	Комсомольский пр-т, 106 А	044525225	1991-02-22	30	3	1	0173604000	PSAC	1481/16	RU	30101810200000000604	CRSA	32	040173001	ACAC			
045853729	АО "ВЕЛИКИЕ ЛУКИ БАНК"	58	182110	г	Великие Луки	ул. Комсомольская, д. 27 А		1994-08-16	20	3	1	5853729000	PSAC	598	RU	30101810200000000729	CRSA	83	045853000	ACAC			
045853774	АО КБ "ВАКОБАНК"	58	182110	г	Великие Луки	ул. К. Либкнехта, д. 15		1994-08-16	20	3	1	5853774000	PSAC	1291	RU	30101810200000000774	CRSA	92	045853000	ACAC			
049205131	АО "Банк 131"	92	420012	г	Казань	улица Некрасова, дом 38		2019-04-01	20	5	1	9205131000	PSAC	3538	RU	30101810822029205131	CRSA	32	049205001	ACAC	Bank 131 Joint Stock Company	PAYXRU2UXXX	1
044525105	АО "КОММЕРЦБАНК (ЕВРАЗИЯ)"	45	119017	г	Москва	Кадашевская набережная, д. 14, к. 2		1999-01-15	20	3	1	4525105000	PSAC	3333	RU	30101810300000000105	CRSA	92	044525000	ACAC	COMMERZBANK (EURASIJA) AO	COBARUMMXXX	1
045805755	ФИЛИАЛ АКБ "СЛАВИЯ" (АО) В Г. ПСКОВ	58	180000	г	Псков	ул. Советская, д. 31	044525318	2007-10-16	30	3	1	5805755000	PSAC	2664/3	RU	30101810600000000755	CRSA	92	045805001	ACAC			
045004641	СИБИРСКИЙ БАНК ПАО СБЕРБАНК	50	630007	г	Новосибирск	ул Серебренниковская, 20	044525225	1998-01-05	30	3	1	5004641000	PSAC	1481/982	RU	30101810500000000641	CRSA	19	045004001	ACAC	SBERBANK (SIBIRSKY HEAD OFFICE)	SABRRUMMNH1	1
047601637	ЧИТИНСКОЕ ОТДЕЛЕНИЕ  N8600 ПАО СБЕРБАНК	76	672010	г	Чита	ул Полины Осипенко, 40	044525225	1995-02-10	30	3	1	7601637000	PSAC	1481/1727	RU	30101810500000000637	CRSA	50	047601001	ACAC	Sberbank (Baikalsky Head Office) (Chita Branch)	SABRRU66CHT	1
046015064	ЮЖНЫЙ ФИЛИАЛ АО "БАНК ИНТЕЗА"	60	344002	г	Ростов-на-Дону	Буденновский проспект, д.2А/23Б	044525922	2017-09-07	30	3	1	6015064000	PSAC	2216/9	RU	30101810460150000064	CRSA	34	046015001	ACAC			
048717000	РКЦ УХТА	87	169300	г	Ухта	ул Первомайская, 47	048702001	1994-01-20	10	3	1	8717000000	PSAC										
044525064	РНКО ЕАРК (АО)	45	119415	г	Москва	ул. Удальцова, д.1А		2024-03-11	20	3	1	4525064000	PSAC	3548-К	RU	30103810045374525064	CRSA	88	044525000	ACAC			
044525057	КУ ОАО "БАНК РОССИЙСКИЙ КРЕДИТ" -ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		1999-09-27	90	1	0	4525057000	PSAC	324	RU	40701810000000000057	BANA	61	044525000	ACAC			
040702763	ФИЛИАЛ ПАО "БАНК УРАЛСИБ" В Г. СТАВРОПОЛЬ	07	355017	г	Ставрополь	ул. Ленина, д. 235 А	044525787	2005-10-03	30	3	1	0702763000	PSAC	2275/49	RU	30101810400000000763	CRSA	60	040702001	ACAC			
040702750	СТАВРОПОЛЬСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА	07	355041	г	Ставрополь	ул. Доваторцев, д. 38 А	044525545	2009-03-20	30	3	1	0702750000	PSAC	1/13	RU	30101810400000000750	CRSA	38	040702001	ACAC			
040702793	ФИЛИАЛ АКБ "ФОРА-БАНК" (АО) В Г. СТАВРОПОЛЬ	07	355017	г	Ставрополь	ул. Мира, д. 319	044525341	2015-07-03	30	3	1	0702793000	PSAC	1885/7	RU	30101810007020000793	CRSA	67	040702001	ACAC			
040702734	ФИЛИАЛ №4 ПАО КБ "ЦЕНТР-ИНВЕСТ"	07	355017	г	Ставрополь	ул. Мира, д. 284/1	046015762	2008-11-24	30	3	1	0702734000	PSAC	2225/4	RU	30101810400000000734	CRSA	93	040702001	ACAC			
040702752	ФИЛИАЛ "СТАВРОПОЛЬСКИЙ" АО "АЛЬФА-БАНК"	07	355003	г	Ставрополь	ул. Ленина, д. 299	044525593	2012-08-17	30	3	1	0702752000	PSAC	1326/36	RU	30101810000000000752	CRSA	74	040702001	ACAC			
044525591	КУ АО "РУССТРОЙБАНК" - ГК "АСВ"	45	109240	г	Москва	ул Высоцкого, 4		2015-08-25	90	1	0	4525591000	PSAC	3205	RU	30101810845250000591	CRSA	63	044525000	ACAC			
040715715	КБ "Континенталь" ООО	07	357433	п	Иноземцево	ул. Гагарина, д. 209		2024-02-07	20	3	1	0715715000	PSAC	3184	RU	30101810745370715715	CRSA	28	040715000	ACAC			
044030861	АО "АБ "РОССИЯ"	40	191124	г	Санкт-Петербург	пл. Растрелли, д. 2, стр. 1		2007-09-18	20	5	1	4030861000	PSAC	328	RU	40701810300000000861	TRUA	57	044030001	ACAC	BANK "ROSSIYA"	ROSYRU2PXXX	1
046577507	ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ АБ "РОССИЯ"	65	620000	г	Екатеринбург	ул Мамина-Сибиряка, 145	044030861	2017-05-02	30	3	1	6577507000	PSAC	328/23	RU	30101810965770000507	CRSA	34	046577001	ACAC			
044525112	Московский филиал АБ "РОССИЯ"	45	121069	г	Москва	Мерзляковский переулок, дом 18, строение 2	044030861	2000-10-18	30	3	1	4525112000	PSAC	328/1	RU	30101810500000000112	CRSA	95	044525000	ACAC			
040396050	ФИЛИАЛ "СИРИУС" АО "АБ "РОССИЯ"	03	354340	пгт	Сириус	ул. Международная, 4	044030861	2022-08-15	30	3	1	0396050000	PSAC	328/25	RU	30101810145370396050	CRSA	52	040396000	ACAC			
018142016	УФК по Республике Бурятия	81	670000	г	Улан-Удэ	ул Ермаковская, 12		2021-01-05	52	3	1	8142001016	PSAC		RU	40102810545370000068	UTRA	45	048142001	ACAC			
048209793	ДАГЕСТАНСКИЙ РФ АО "РОССЕЛЬХОЗБАНК"	82	367010	г	Махачкала	пр-кт Гамидова, д. 54А	044525111	2000-10-13	30	3	1	8209793000	PSAC	3349/4	RU	30101810000000000793	CRSA	89	048209001	ACAC			
048209964	КУ ООО "ДАГЭНЕРГОБАНК" ГК "АСВ"	82	367009	г	Махачкала	ул Каммаева, д.19ж		1996-03-29	90	1	0	8209964000	PSAC	3286	RU	30101810800000000964	CRSA	52	048209001	ACAC			
048209918	КУ ОАО АКБ "ЭКСПРЕСС" ГК "АСВ"	82	367009	г	Махачкала	ул Каммаева, д.19ж		1995-01-13	90	1	0	8209918000	PSAC	3084	RU	30101810500000000918	CRSA	21	048209001	ACAC			
